"","index","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
"3936",3935,22,"2012-04-06",46.38,3.957,8593.09,NA,17.67,1946.99,5729.6,141.7712396,7.671,0
"3937",3936,22,"2012-04-13",49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,0
"3938",3937,22,"2012-04-20",58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,0
"3939",3938,22,"2012-04-27",51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,0
"3940",3939,22,"2012-05-04",50.75,3.991,21823.53,NA,37.87,6586.49,1565.11,142.0177929,7.671,0
"3941",3940,22,"2012-05-11",56.72,3.947,16294.31,NA,100.09,3370.19,3482.48,142.0759262,7.671,0
"3942",3941,22,"2012-05-18",61.9,3.899,10611.25,NA,51.9,1482.63,2464.02,142.0970115,7.671,0
"3943",3942,22,"2012-05-25",62.39,3.85,9329.34,NA,309.12,1369.3,2638.03,142.1032776,7.671,0
"3944",3943,22,"2012-06-01",70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,0
"3945",3944,22,"2012-06-08",61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,0
"3946",3945,22,"2012-06-15",66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,0
"3947",3946,22,"2012-06-22",70.61,3.629,8154.53,387.4,NA,2396.96,3938.83,142.1606464,7.671,0
"3948",3947,22,"2012-06-29",70.99,3.577,3297.53,345.5,NA,339.38,2257.49,142.1920381,7.671,0
"3949",3948,22,"2012-07-06",77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,0
"3950",3949,22,"2012-07-13",75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,0
"3951",3950,22,"2012-07-20",76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,0
"3952",3951,22,"2012-07-27",73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,0
"3953",3952,22,"2012-08-03",72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,0
"3954",3953,22,"2012-08-10",76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,0
"3955",3954,22,"2012-08-17",74.92,3.84,5160.04,91.43,NA,2273.84,2354.36,142.2157385,7.753,0
"3956",3955,22,"2012-08-24",70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,0
"3957",3956,22,"2012-08-31",71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753,0
"3958",3957,22,"2012-09-07",73.3,3.921,12941.56,4,37.34,2510.1,3346.55,142.500303,7.753,1
"3959",3958,22,"2012-09-14",66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753,0
"3960",3959,22,"2012-09-21",63.38,4.056,7150.28,106.01,19,1217.3,7556.34,142.6798167,7.753,0
"3961",3960,22,"2012-09-28",62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753,0
"3962",3961,22,"2012-10-05",62.09,4.027,5294.37,NA,4.25,1447.19,3652.84,142.8516833,7.543,0
"3963",3962,22,"2012-10-12",54.18,4.029,1558.08,NA,10.35,485.2,4291.26,142.9376167,7.543,0
"3964",3963,22,"2012-10-19",55.28,4,2834.71,NA,3.66,459.34,3171.35,142.8633629,7.543,0
"3965",3964,22,"2012-10-26",57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,0
"3966",3965,22,"2012-11-02",54.55,3.817,8793.36,10347.53,5.62,7350.89,801.32,142.6614597,7.543,0
"3967",3966,22,"2012-11-09",40,3.792,5336.45,9058,33.59,614.06,3508,142.5605081,7.543,0
"3968",3967,22,"2012-11-16",45.84,3.754,13516.26,2200.65,92.87,1094.21,2811.91,142.4928071,7.543,0
"3969",3968,22,"2012-11-23",41.34,3.727,1044.85,2.48,76843.7,221.02,397.21,142.4694405,7.543,1
"3970",3969,22,"2012-11-30",37.89,3.713,3762.29,0.03,10761.14,115.48,6249.6,142.4460738,7.543,0
"3971",3970,22,"2012-12-07",42.13,3.679,9343.87,NA,316.56,3101.29,13828.93,142.4227071,7.543,0
"3972",3971,22,"2012-12-14",42.31,3.639,1798.47,NA,53,776.72,1911.11,142.411735,7.543,0
"3973",3972,22,"2012-12-21",41.52,3.574,5140.27,NA,104.99,57.02,5504.81,142.4751302,7.543,0
"3974",3973,22,"2012-12-28",34.8,3.56,11032.13,31010.19,336.23,57.67,508.33,142.5385253,7.543,1
"3975",3974,22,"2013-01-04",29.43,3.577,1701.21,32204.65,16.2,194,1590.59,142.6019205,7.328,0
"3976",3975,22,"2013-01-11",36.36,3.595,2715.05,17233.65,4.34,138.75,1997.23,142.6653157,7.328,0
"3977",3976,22,"2013-01-18",38.95,3.593,5009.6,3460.53,5.38,933.63,722.56,142.7320173,7.328,0
"3978",3977,22,"2013-01-25",25.22,3.579,1131.61,1260.68,0.6,355.42,1084.89,142.8000415,7.328,0
"3979",3978,22,"2013-02-01",32.63,3.608,19102.16,1403.25,-89.1,43742.76,1549.09,142.8680657,7.328,0
"3980",3979,22,"2013-02-08",27.69,3.755,69391.99,653.35,259.84,43631.94,3458.3,142.9360899,7.328,1
"3981",3980,22,"2013-02-15",32.73,3.807,13365.53,11869.5,NA,5651.81,6681.73,142.9815995,7.328,0
"3982",3981,22,"2013-02-22",30.28,3.866,10313.25,4247.11,-2.58,2512.93,3651.16,142.9708227,7.328,0
"3983",3982,22,"2013-03-01",38.37,3.885,2454.71,640.92,18.14,95.01,1146.29,142.9600459,7.328,0
"3984",3983,22,"2013-03-08",35.39,3.868,22078.63,90.09,36.37,8168.4,1459.36,142.9492691,7.328,0
"3985",3984,22,"2013-03-15",39.87,3.843,9987.49,NA,12.66,626.76,1290.77,142.9601382,7.328,0
"3986",3985,22,"2013-03-22",33.55,3.819,9547.45,NA,782,2627.85,1239.16,143.0251221,7.328,0
"3987",3986,22,"2013-03-29",40.87,3.796,8654.58,NA,663.55,17.97,1681.64,143.090106,7.328,0
"3988",3987,22,"2013-04-05",41.85,3.772,9579.66,5468.24,418.52,1560.1,1709.89,143.1550899,7.176,0
"3989",3988,22,"2013-04-12",49.5,3.723,6979.9,1768.58,30.05,1147.11,1879.41,143.2200737,7.176,0
"3990",3989,22,"2013-04-19",50.31,3.678,4083.79,24.55,40,41.05,411.72,143.2200737,7.176,0
"3991",3990,22,"2013-04-26",48.72,3.626,597.32,NA,93.59,84.06,1389.8,143.2200737,7.176,0
"3992",3991,22,"2013-05-03",53.24,3.601,8346.01,5,51.34,4992.67,1232.94,NA,NA,0
"3993",3992,22,"2013-05-10",55.35,3.603,6233.29,281.88,59.27,894.51,4132.07,NA,NA,0
"3994",3993,22,"2013-05-17",56.64,3.63,7700.92,175.88,19.84,2100.48,2815.92,NA,NA,0
"3995",3994,22,"2013-05-24",62.01,3.654,4782.64,0.06,516.77,1613.52,3508.9,NA,NA,0
"3996",3995,22,"2013-05-31",60.39,3.668,5432.35,135.38,56.35,267.13,1446.6,NA,NA,0
"3997",3996,22,"2013-06-07",65.77,3.66,11086.23,1027.9,255.58,5577.47,4073.05,NA,NA,0
"3998",3997,22,"2013-06-14",64.37,3.667,6318.21,538.13,487.7,2410.86,1780.35,NA,NA,0
"3999",3998,22,"2013-06-21",67.88,3.673,3260.03,459.61,231.59,4208.46,4823.82,NA,NA,0
"4000",3999,22,"2013-06-28",74.62,3.673,5071.61,917.79,NA,4025.29,2947.78,NA,NA,0
"4001",4000,22,"2013-07-05",75.13,3.643,10445.17,2347.05,376.2,6679.54,859.63,NA,NA,0
"4002",4001,22,"2013-07-12",77.78,3.645,3289.92,1101.45,27.7,1801.7,1244.52,NA,NA,0
"4003",4002,22,"2013-07-19",80.67,3.803,1117.95,1068.78,192.45,374,835.61,NA,NA,0
"4004",4003,22,"2013-07-26",74.25,3.879,329.08,769.49,16.95,33.83,1043.07,NA,NA,0
"4005",4004,23,"2010-02-05",15.25,2.788,NA,NA,NA,NA,NA,131.5279032,5.892,0
"4006",4005,23,"2010-02-12",18.75,2.771,NA,NA,NA,NA,NA,131.5866129,5.892,1
"4007",4006,23,"2010-02-19",26.7,2.747,NA,NA,NA,NA,NA,131.637,5.892,0
"4008",4007,23,"2010-02-26",32.68,2.753,NA,NA,NA,NA,NA,131.686,5.892,0
"4009",4008,23,"2010-03-05",33.15,2.766,NA,NA,NA,NA,NA,131.735,5.892,0
"4010",4009,23,"2010-03-12",36.07,2.805,NA,NA,NA,NA,NA,131.784,5.892,0
"4011",4010,23,"2010-03-19",43.01,2.834,NA,NA,NA,NA,NA,131.8242903,5.892,0
"4012",4011,23,"2010-03-26",38.59,2.831,NA,NA,NA,NA,NA,131.863129,5.892,0
"4013",4012,23,"2010-04-02",40.5,2.826,NA,NA,NA,NA,NA,131.9019677,5.435,0
"4014",4013,23,"2010-04-09",56.82,2.849,NA,NA,NA,NA,NA,131.9408065,5.435,0
"4015",4014,23,"2010-04-16",44.25,2.885,NA,NA,NA,NA,NA,131.9809,5.435,0
"4016",4015,23,"2010-04-23",46.4,2.895,NA,NA,NA,NA,NA,132.0226667,5.435,0
"4017",4016,23,"2010-04-30",45.47,2.935,NA,NA,NA,NA,NA,132.0644333,5.435,0
"4018",4017,23,"2010-05-07",61.04,2.981,NA,NA,NA,NA,NA,132.1062,5.435,0
"4019",4018,23,"2010-05-14",45.33,2.983,NA,NA,NA,NA,NA,132.152129,5.435,0
"4020",4019,23,"2010-05-21",57.94,2.961,NA,NA,NA,NA,NA,132.2230323,5.435,0
"4021",4020,23,"2010-05-28",69.26,2.906,NA,NA,NA,NA,NA,132.2939355,5.435,0
"4022",4021,23,"2010-06-04",64.94,2.857,NA,NA,NA,NA,NA,132.3648387,5.435,0
"4023",4022,23,"2010-06-11",58.35,2.83,NA,NA,NA,NA,NA,132.4357419,5.435,0
"4024",4023,23,"2010-06-18",60.29,2.805,NA,NA,NA,NA,NA,132.4733333,5.435,0
"4025",4024,23,"2010-06-25",69.83,2.81,NA,NA,NA,NA,NA,132.4976,5.435,0
"4026",4025,23,"2010-07-02",64.76,2.815,NA,NA,NA,NA,NA,132.5218667,5.326,0
"4027",4026,23,"2010-07-09",77.16,2.806,NA,NA,NA,NA,NA,132.5461333,5.326,0
"4028",4027,23,"2010-07-16",73.94,2.796,NA,NA,NA,NA,NA,132.5667742,5.326,0
"4029",4028,23,"2010-07-23",70.2,2.784,NA,NA,NA,NA,NA,132.5825806,5.326,0
"4030",4029,23,"2010-07-30",69.71,2.792,NA,NA,NA,NA,NA,132.5983871,5.326,0
"4031",4030,23,"2010-08-06",70.03,2.792,NA,NA,NA,NA,NA,132.6141935,5.326,0
"4032",4031,23,"2010-08-13",67.43,2.81,NA,NA,NA,NA,NA,132.63,5.326,0
"4033",4032,23,"2010-08-20",68.65,2.796,NA,NA,NA,NA,NA,132.6616129,5.326,0
"4034",4033,23,"2010-08-27",63.25,2.77,NA,NA,NA,NA,NA,132.6932258,5.326,0
"4035",4034,23,"2010-09-03",72.91,2.735,NA,NA,NA,NA,NA,132.7248387,5.326,0
"4036",4035,23,"2010-09-10",63.21,2.717,NA,NA,NA,NA,NA,132.7564516,5.326,1
"4037",4036,23,"2010-09-17",55.3,2.716,NA,NA,NA,NA,NA,132.7670667,5.326,0
"4038",4037,23,"2010-09-24",57.75,2.718,NA,NA,NA,NA,NA,132.7619333,5.326,0
"4039",4038,23,"2010-10-01",62.07,2.717,NA,NA,NA,NA,NA,132.7568,5.287,0
"4040",4039,23,"2010-10-08",50.75,2.776,NA,NA,NA,NA,NA,132.7516667,5.287,0
"4041",4040,23,"2010-10-15",45.55,2.878,NA,NA,NA,NA,NA,132.7633548,5.287,0
"4042",4041,23,"2010-10-22",43.19,2.919,NA,NA,NA,NA,NA,132.8170968,5.287,0
"4043",4042,23,"2010-10-29",48.68,2.938,NA,NA,NA,NA,NA,132.8708387,5.287,0
"4044",4043,23,"2010-11-05",36.6,2.938,NA,NA,NA,NA,NA,132.9245806,5.287,0
"4045",4044,23,"2010-11-12",35.59,2.961,NA,NA,NA,NA,NA,132.9783226,5.287,0
"4046",4045,23,"2010-11-19",41.66,3.03,NA,NA,NA,NA,NA,132.9172,5.287,0
"4047",4046,23,"2010-11-26",34.95,3.07,NA,NA,NA,NA,NA,132.8369333,5.287,1
"4048",4047,23,"2010-12-03",34.3,3.065,NA,NA,NA,NA,NA,132.7566667,5.287,0
"4049",4048,23,"2010-12-10",20.12,3.132,NA,NA,NA,NA,NA,132.6764,5.287,0
"4050",4049,23,"2010-12-17",23.05,3.139,NA,NA,NA,NA,NA,132.6804516,5.287,0
"4051",4050,23,"2010-12-24",22.96,3.15,NA,NA,NA,NA,NA,132.7477419,5.287,0
"4052",4051,23,"2010-12-31",19.05,3.177,NA,NA,NA,NA,NA,132.8150323,5.287,1
"4053",4052,23,"2011-01-07",27.81,3.193,NA,NA,NA,NA,NA,132.8823226,5.114,0
"4054",4053,23,"2011-01-14",18.2,3.215,NA,NA,NA,NA,NA,132.9510645,5.114,0
"4055",4054,23,"2011-01-21",15.58,3.232,NA,NA,NA,NA,NA,133.0285161,5.114,0
"4056",4055,23,"2011-01-28",10.91,3.243,NA,NA,NA,NA,NA,133.1059677,5.114,0
"4057",4056,23,"2011-02-04",14.5,3.24,NA,NA,NA,NA,NA,133.1834194,5.114,0
"4058",4057,23,"2011-02-11",21.52,3.255,NA,NA,NA,NA,NA,133.260871,5.114,1
"4059",4058,23,"2011-02-18",26.6,3.263,NA,NA,NA,NA,NA,133.3701429,5.114,0
"4060",4059,23,"2011-02-25",17,3.281,NA,NA,NA,NA,NA,133.4921429,5.114,0
"4061",4060,23,"2011-03-04",20.67,3.437,NA,NA,NA,NA,NA,133.6141429,5.114,0
"4062",4061,23,"2011-03-11",29.36,3.6,NA,NA,NA,NA,NA,133.7361429,5.114,0
"4063",4062,23,"2011-03-18",37.28,3.634,NA,NA,NA,NA,NA,133.8492258,5.114,0
"4064",4063,23,"2011-03-25",29.11,3.624,NA,NA,NA,NA,NA,133.9587419,5.114,0
"4065",4064,23,"2011-04-01",29.44,3.638,NA,NA,NA,NA,NA,134.0682581,4.781,0
"4066",4065,23,"2011-04-08",36.74,3.72,NA,NA,NA,NA,NA,134.1777742,4.781,0
"4067",4066,23,"2011-04-15",45.51,3.823,NA,NA,NA,NA,NA,134.2784667,4.781,0
"4068",4067,23,"2011-04-22",39.62,3.919,NA,NA,NA,NA,NA,134.3571,4.781,0
"4069",4068,23,"2011-04-29",54.2,3.988,NA,NA,NA,NA,NA,134.4357333,4.781,0
"4070",4069,23,"2011-05-06",50.07,4.078,NA,NA,NA,NA,NA,134.5143667,4.781,0
"4071",4070,23,"2011-05-13",55.12,4.095,NA,NA,NA,NA,NA,134.593,4.781,0
"4072",4071,23,"2011-05-20",56.67,4.101,NA,NA,NA,NA,NA,134.6803871,4.781,0
"4073",4072,23,"2011-05-27",63.27,4.034,NA,NA,NA,NA,NA,134.7677742,4.781,0
"4074",4073,23,"2011-06-03",67.21,3.973,NA,NA,NA,NA,NA,134.8551613,4.781,0
"4075",4074,23,"2011-06-10",65.23,3.924,NA,NA,NA,NA,NA,134.9425484,4.781,0
"4076",4075,23,"2011-06-17",61.06,3.873,NA,NA,NA,NA,NA,135.0837333,4.781,0
"4077",4076,23,"2011-06-24",63.8,3.851,NA,NA,NA,NA,NA,135.2652667,4.781,0
"4078",4077,23,"2011-07-01",65.65,3.815,NA,NA,NA,NA,NA,135.4468,4.584,0
"4079",4078,23,"2011-07-08",69.92,3.784,NA,NA,NA,NA,NA,135.6283333,4.584,0
"4080",4079,23,"2011-07-15",69.8,3.827,NA,NA,NA,NA,NA,135.7837419,4.584,0
"4081",4080,23,"2011-07-22",76.74,3.882,NA,NA,NA,NA,NA,135.8738387,4.584,0
"4082",4081,23,"2011-07-29",69.55,3.898,NA,NA,NA,NA,NA,135.9639355,4.584,0
"4083",4082,23,"2011-08-05",69.53,3.903,NA,NA,NA,NA,NA,136.0540323,4.584,0
"4084",4083,23,"2011-08-12",69.86,3.88,NA,NA,NA,NA,NA,136.144129,4.584,0
"4085",4084,23,"2011-08-19",67.09,3.82,NA,NA,NA,NA,NA,136.183129,4.584,0
"4086",4085,23,"2011-08-26",67.04,3.796,NA,NA,NA,NA,NA,136.2136129,4.584,0
"4087",4086,23,"2011-09-02",65.33,3.784,NA,NA,NA,NA,NA,136.2440968,4.584,0
"4088",4087,23,"2011-09-09",66.04,3.809,NA,NA,NA,NA,NA,136.2745806,4.584,1
"4089",4088,23,"2011-09-16",60.52,3.809,NA,NA,NA,NA,NA,136.3145,4.584,0
"4090",4089,23,"2011-09-23",57.14,3.758,NA,NA,NA,NA,NA,136.367,4.584,0
"4091",4090,23,"2011-09-30",64.76,3.684,NA,NA,NA,NA,NA,136.4195,4.584,0
"4092",4091,23,"2011-10-07",49,3.633,NA,NA,NA,NA,NA,136.472,4.42,0
"4093",4092,23,"2011-10-14",56.79,3.583,NA,NA,NA,NA,NA,136.5150968,4.42,0
"4094",4093,23,"2011-10-21",52.12,3.618,NA,NA,NA,NA,NA,136.5017742,4.42,0
"4095",4094,23,"2011-10-28",42.57,3.604,NA,NA,NA,NA,NA,136.4884516,4.42,0
"4096",4095,23,"2011-11-04",39.18,3.586,NA,NA,NA,NA,NA,136.475129,4.42,0
"4097",4096,23,"2011-11-11",44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,0
"4098",4097,23,"2011-11-18",45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,0
"4099",4098,23,"2011-11-25",35.23,3.536,70.24,47.47,103991.94,7,677.31,136.4788,4.42,1
"4100",4099,23,"2011-12-02",43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,0
"4101",4100,23,"2011-12-09",36.4,3.47,5491.42,NA,611.34,4318.8,13208.67,136.5030667,4.42,0
"4102",4101,23,"2011-12-16",32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,0
"4103",4102,23,"2011-12-23",27.8,3.413,1003.58,14.2,1683.17,2,570.74,136.5883871,4.42,0
"4104",4103,23,"2011-12-30",22.3,3.402,3895.97,50366.6,237.87,1099.12,2573.14,136.6432581,4.42,1
"4105",4104,23,"2012-01-06",24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,0
"4106",4105,23,"2012-01-13",28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.261,0
"4107",4106,23,"2012-01-20",15.33,3.542,2437.41,4576.79,NA,2251.32,1848.96,136.8564194,4.261,0
"4108",4107,23,"2012-01-27",25.71,3.568,957.2,3319.68,NA,9,1709.6,136.9598387,4.261,0
"4109",4108,23,"2012-02-03",29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,0
"4110",4109,23,"2012-02-10",26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,1
"4111",4110,23,"2012-02-17",27.01,3.703,8924.48,10140.32,1.88,6699.65,2236.81,137.2583103,4.261,0
"4112",4111,23,"2012-02-24",31.12,3.751,18500.67,10478.33,NA,7541.62,7320.47,137.3411034,4.261,0
"4113",4112,23,"2012-03-02",25.91,3.827,29917.01,4311.34,32.93,23421.73,2723,137.4238966,4.261,0
"4114",4113,23,"2012-03-09",33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.5066897,4.261,0
"4115",4114,23,"2012-03-16",41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,0
"4116",4115,23,"2012-03-23",57.82,3.889,3502.06,72.5,6.97,276.39,1541.93,137.6552903,4.261,0
"4117",4116,23,"2012-03-30",36.71,3.921,8920.01,116.41,7.09,1010.3,3025.4,137.7261935,4.261,0
"4118",4117,23,"2012-04-06",37.43,3.957,8261.41,NA,60,3647.54,3494.82,137.7970968,4.125,0
"4119",4118,23,"2012-04-13",41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,0
"4120",4119,23,"2012-04-20",56.55,4.046,2438.53,6551.03,30.84,502.31,4874.16,137.9230667,4.125,0
"4121",4120,23,"2012-04-27",44.62,4.023,2622.72,1325.48,27.04,2,2132.69,137.9781333,4.125,0
"4122",4121,23,"2012-05-04",45.88,3.991,9941.93,NA,99.93,4899.79,2841.41,138.0332,4.125,0
"4123",4122,23,"2012-05-11",52.9,3.947,8839.9,NA,58.82,1419.42,2237.57,138.0882667,4.125,0
"4124",4123,23,"2012-05-18",58.42,3.899,9364.2,NA,104.01,516.81,1374.13,138.1065806,4.125,0
"4125",4124,23,"2012-05-25",66.43,3.85,7101.14,NA,246.45,1017.09,2752.95,138.1101935,4.125,0
"4126",4125,23,"2012-06-01",66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,0
"4127",4126,23,"2012-06-08",56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,0
"4128",4127,23,"2012-06-15",64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.1295333,4.125,0
"4129",4128,23,"2012-06-22",71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,0
"4130",4129,23,"2012-06-29",64.23,3.577,2621.06,199.8,NA,343.88,1888.97,138.1962667,4.125,0
"4131",4130,23,"2012-07-06",70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,0
"4132",4131,23,"2012-07-13",69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.156,0
"4133",4132,23,"2012-07-20",71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,0
"4134",4133,23,"2012-07-27",69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,0
"4135",4134,23,"2012-08-03",71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,0
"4136",4135,23,"2012-08-10",71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,0
"4137",4136,23,"2012-08-17",69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,138.1857097,4.156,0
"4138",4137,23,"2012-08-24",64.63,3.874,3082.87,134.11,55,5325.05,5906.69,138.2814516,4.156,0
"4139",4138,23,"2012-08-31",68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,138.3771935,4.156,0
"4140",4139,23,"2012-09-07",66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,1
"4141",4140,23,"2012-09-14",61.37,3.988,5186.12,NA,21.5,990.89,7934.73,138.5673,4.156,0
"4142",4141,23,"2012-09-21",56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,138.6534,4.156,0
"4143",4142,23,"2012-09-28",53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.156,0
"4144",4143,23,"2012-10-05",56.65,4.027,5347.45,NA,6.73,2506.49,3127.25,138.8256,4.145,0
"4145",4144,23,"2012-10-12",48.1,4.029,1557.1,NA,1.12,998.46,5518.58,138.9117,4.145,0
"4146",4145,23,"2012-10-19",47.89,4,1134.33,NA,2.15,625.26,1894.98,138.8336129,4.145,0
"4147",4146,23,"2012-10-26",50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.145,0
"4148",4147,23,"2012-11-02",51.88,3.817,10193.06,15530.99,101.46,7331.85,3121.88,138.6227097,4.145,0
"4149",4148,23,"2012-11-09",33.21,3.792,6666.07,12333.44,55.46,378.43,1535.97,138.5172581,4.145,0
"4150",4149,23,"2012-11-16",39.49,3.754,12248.53,2087.92,97.9,924.92,4618.61,138.4473,4.145,0
"4151",4150,23,"2012-11-23",33.44,3.727,1175.67,4.55,130129.11,479.96,2481.14,138.4246667,4.145,1
"4152",4151,23,"2012-11-30",28.25,3.713,3561.58,NA,6164.44,118.48,6845.64,138.4020333,4.145,0
"4153",4152,23,"2012-12-07",35.02,3.679,9753.23,NA,368,2161.12,15793.3,138.3794,4.145,0
"4154",4153,23,"2012-12-14",33.4,3.639,3274.65,NA,566,4.88,965.77,138.3685484,4.145,0
"4155",4154,23,"2012-12-21",31.44,3.574,3950.75,91.42,319.49,6,2045.31,138.4283871,4.145,0
"4156",4155,23,"2012-12-28",22.04,3.56,13285.54,28922.45,274.02,143.69,1233.63,138.4882258,4.145,1
"4157",4156,23,"2013-01-04",12.27,3.577,2827.22,42920.21,104.62,8,5590.76,138.5480645,3.932,0
"4158",4157,23,"2013-01-11",26.3,3.595,2680.8,31738.61,21.8,26.82,2753.57,138.6079032,3.932,0
"4159",4158,23,"2013-01-18",30.33,3.593,8812.89,8287.62,4.36,1783.08,1446.42,138.6701613,3.932,0
"4160",4159,23,"2013-01-25",12.05,3.579,1857.58,2675.46,0.2,240.9,1186.84,138.7333871,3.932,0
"4161",4160,23,"2013-02-01",22.1,3.608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,0
"4162",4161,23,"2013-02-08",14.94,3.755,77017.24,407.32,453.2,49809.3,4834.74,138.8598387,3.932,1
"4163",4162,23,"2013-02-15",25.39,3.807,-563.9,2825.54,21,5510.21,4677.39,138.9004286,3.932,0
"4164",4163,23,"2013-02-22",20.86,3.866,14956.07,6109.29,6.58,2330.31,2469.24,138.8844286,3.932,0
"4165",4164,23,"2013-03-01",32.68,3.885,2573.35,1388.9,0.4,28,1979.19,138.8684286,3.932,0
"4166",4165,23,"2013-03-08",28.49,3.868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,0
"4167",4166,23,"2013-03-15",34.45,3.843,6873.63,NA,9.44,4308.41,870.62,138.8597742,3.932,0
"4168",4167,23,"2013-03-22",23.83,3.819,9906.33,NA,1276,2520.51,1482.2,138.9254839,3.932,0
"4169",4168,23,"2013-03-29",34.55,3.796,6361.04,NA,1031.38,NA,2596.96,138.9911935,3.932,0
"4170",4169,23,"2013-04-05",35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,0
"4171",4170,23,"2013-04-12",39.54,3.723,3351.11,4315.25,73.52,1882,1737.99,139.1226129,3.684,0
"4172",4171,23,"2013-04-19",46.36,3.678,4078.28,774.31,88,NA,547.3,139.1226129,3.684,0
"4173",4172,23,"2013-04-26",44.03,3.626,935.55,NA,123.83,144.15,1458.71,139.1226129,3.684,0
"4174",4173,23,"2013-05-03",56.61,3.601,10960.27,20.94,39.58,5578.26,1542.6,NA,NA,0
"4175",4174,23,"2013-05-10",62.17,3.603,5152.32,148.88,71.44,910.25,8014.64,NA,NA,0
"4176",4175,23,"2013-05-17",51.72,3.63,7354.81,120,20,2070.33,2859.78,NA,NA,0
"4177",4176,23,"2013-05-24",59.75,3.654,4187.73,57.14,527.95,1874.86,3288.77,NA,NA,0
"4178",4177,23,"2013-05-31",55.99,3.668,3016.57,232.92,118.16,4.88,707.44,NA,NA,0
"4179",4178,23,"2013-06-07",62.51,3.66,10347.04,939.37,133.54,7627.09,5152.24,NA,NA,0
"4180",4179,23,"2013-06-14",58.89,3.667,7423.05,752.05,536.11,4270.64,1522.39,NA,NA,0
"4181",4180,23,"2013-06-21",61.09,3.673,3060.07,664.15,371.32,3959.1,2665.07,NA,NA,0
"4182",4181,23,"2013-06-28",71.56,3.673,7797.94,801.91,NA,7134.79,6328.6,NA,NA,0
"4183",4182,23,"2013-07-05",71.7,3.643,13470.41,3153.08,641.03,9606.81,1756.07,NA,NA,0
